date/time,comment_id,fullname,text,likes,replyComment count
2018-10-03T16:27:29Z,Ugz4qrTEIADb8amrbpd4AaABAg,frankenstien psycho,Nowadays its rare to find such meaningful lyrics with perfect composition,0,0
2018-09-16T16:29:22Z,UgwhLttAKnJMkRTLwit4AaABAg,Kyle Franz Dollete,Thankyou for a good music Lany❤❤,0,0
2018-09-16T00:36:07Z,UgySOPSleTXzzJZ0O7R4AaABAg,Bertha Garcia,🔥🔥🔥🔥👌🏽❤️,1,0
2018-09-16T02:57:26Z,UgxS-sR8KE4LjLeW-sh4AaABAg,Laurenz Vargas,I love it! ❤️,0,0
2018-09-17T11:21:35Z,Ugwe6Ibje5cukx6Smbx4AaABAg,luna amaris,Current fav! Omg 😍,0,0
2018-10-18T00:40:14Z,UgyRy-oZNV8n6A-uJrB4AaABAg,Desiree Ramirez,I truly genuinely love this,2,0
2019-01-18T19:04:56Z,UgxNmevudd4XKMfb5MZ4AaABAg,Donny Tucker,Such a great album,0,0
2019-03-03T02:27:35Z,UgwPm-atQRBmq4i5Xfx4AaABAg,Angel Barquilla,"tngnang yan, daming pilipinong tambay dito HAHAHAHA",0,0
2018-09-12T07:44:41Z,UgxJ5lfcYlgDhpZXdL54AaABAg,Franxine dela Cruz,"Lany is everything, to the point that paul's voice is very heart melting, love u paul, xoxo",4,0
2019-06-28T15:12:13Z,Ugyg09k4dapYFrWYJdZ4AaABAg,Nemo Nemo,Thanks for the reminder that nothing lasts forever 😐,1,0
2018-09-18T03:00:40Z,Ugye0UOl2IAFlFjJ16B4AaABAg,Iron John,the verses sounds like the chorus of troye sivan's strawberry & cigarettes. love this song.,0,0
2019-12-30T13:42:03Z,UgyDnloQfgEO3u_OVkp4AaABAg,Nathaniel Dane Cabral,"Filipino anyone? sarap sa eares HAHAHAHAHAHA
LANY-Lauv💛",0,0
2018-10-06T15:30:34Z,UgzR9ngQR7BXdVyPD9l4AaABAg,LJ Collado,Great rhythm and the emotion is so real,0,0
2018-09-27T01:04:33Z,UgyJi7WNfCFHf76W3zN4AaABAg,Glazgow Pante,KEEP STREAMINGGGG!!!!💖🌙,0,0
2019-06-04T06:23:03Z,UgwJ9t38I5taR3Ba5Fd4AaABAg,Balot 95,Badly needed lany’s playlist I am addicted to him and all his songs 🎶😍,1,0
2018-09-30T23:35:53Z,UgynzIN2RPOuqu6B7Zp4AaABAg,Graze Patroceño,I love you Paul😭,0,0
2018-10-14T04:07:42Z,UgwEq4ci4005gWoMwSF4AaABAg,"Ann, Always",All the feels. 🤧,0,0
2018-09-12T18:38:47Z,Ugy9mcVVM5S50p_cMg94AaABAg,ariah,I started crying because I’m so proud of them. They mean everything to me😭❤️ been here since early 2016,30,0
2019-07-28T16:39:29Z,Ugw6qLDpt9c6WQIodJN4AaABAg,keera azmi,Just watched them live in KL yesterday and now i'm having a post-concert depression.. THEY WERE SO GOOD!,1,0
2018-11-07T04:43:00Z,UgzSDgk0KlGPTuUjxwl4AaABAg,Ringooo Gaming,GOOD MUSIC SUCH A WONDERFUL GREETINGS FROM NUEVA ECIJA🏴,0,0
2020-12-03T17:26:56Z,UgzILNX6rheyuqatIIh4AaABAg,Adinda Lovenya,Nangis🥲,1,0
2020-09-14T06:33:30Z,UgyukNBAjgPflSwIQlV4AaABAg,Kim Nicole Balante,I love your songs specially your sad songs.,0,0
2018-09-12T04:56:50Z,UgwMhZA3abSA-W5PFQd4AaABAg,Migz Ricohermoso,Every new song of LANY is a must wait! 👏👏,7,0
2018-09-30T08:10:25Z,Ugw4fCb7-wToNXa9mf14AaABAg,鶏,I always find myself coming back to listen🧙🏼‍♂️💕,1,0
2020-04-03T08:12:25Z,UgzJg9aWz-V1QY7_WIV4AaABAg,NOTHING BRUHH,I love this song bruhhh.,0,0
2019-01-28T13:37:45Z,UgzQYaNes98TsEfhjrd4AaABAg,Maria Victoria Escoto,"been with LANY way before they got big. So proud of them, their songs are the type of songs that would never leave your mind, even how many years have already passed.. Until now I still have ""Someone Else"" and ""Yea, Babe, No way""  I love them so much..",1,0
2018-09-15T12:22:01Z,UgwJBwnmoi4Eecgthid4AaABAg,Navarro Precious,Super relate rn💔,0,0
2018-09-12T06:13:08Z,Ugz1HIb1ipp0Mz1Mw-V4AaABAg,Noir Blanc,Literally *NEVER* Disappointing 😍,4,0
2018-10-21T01:16:34Z,UgwJkKK-g7Rz2iSkkHp4AaABAg,Reshlay Jeeyan,mooooore songs pleeeease😍,0,0
2019-07-09T04:51:53Z,UgwaZpVyvWKjruZ4SLF4AaABAg,antonyio123,This is one of those almost perfect songs that give you the feels but make you wanna dance at the same time.,5,0
2019-01-20T03:07:28Z,Ugw1AYky9jy-8lntGk94AaABAg,Nathanaela Farenas,"I am regretting so much that I did not take my friend's advice to listen to this song last year. And now listening to it,  this is one of the perfect songs I've ever heard!!!! 😍 Will totally put this on repeat!!!",0,0
2020-05-18T19:04:51Z,UgykTwpqBIpTIgmz6Ux4AaABAg,Dana Dangani,damn this song has The 1975 vibes ●ω●,3,2
2020-04-07T09:24:00Z,UgxgfO4mCta4Yk9dQvR4AaABAg,Ed Aquino,"Saddest part of every relationship

I thought you'd be there thru thick and thin""",5,0
2021-04-29T19:21:24Z,Ugw7ikBFg-GRgAg8Xxt4AaABAg,Jacob Weaver,"The most painful part is when you spent almost 5 years together, listened to LANY together, saw them live, saved their life, lived together, were engaged then she cheats on you after you started planning a wedding. That was almost 6 months ago now. I can say I'm mostly over everything but I won't lie sometimes I still feel the pain and it hurts. I hope one day I'll find the right one for me.",2,0
2018-09-20T09:54:43Z,UgycRRe8d5sBvd6RNDt4AaABAg,Roah Ricks,i will always support LANY thru thick and thin 💙,0,0
2018-09-17T10:57:10Z,UgxKC5ttdiRKYh3KHNR4AaABAg,StrawberryMoonReborns,"I'm seriously loving this song! With so many songs these days with lyrics that just don't make sense, you can just really feel what's going on here and your heart breaks for this guy. This is being recommended a s ahot pick for the radio station I manage.",0,0
2018-09-12T04:07:50Z,Ugw7nUX4fqiL8zMWg754AaABAg,Yrvette Andrade,I'M SO PROUD LOVE U GUYS!!!!!!!,7,0
2020-05-18T02:03:08Z,UgylS6ZrWKOocSRsxWd4AaABAg,Angelica Asistio,Lany helped me survive the hell i went through last year. forever thankful for the band♥️,1,3
2018-09-15T02:41:17Z,UgzPr_nqaCESL5vwpBd4AaABAg,Pinky Fantasy,amazing💕,0,0
2019-01-07T01:13:38Z,UgyPjzN5gMijj8gMB7N4AaABAg,April Lynn Lim,"Come to philippines LANY
WE WANT YOU HERE PLEASE
WE LOVE YOU GUYS",0,0
2018-09-30T04:32:58Z,UgxEHHMTPEtfx-ak4cN4AaABAg,Adeeba Ruhul,*waits for the one song from Lany I won’t like*,0,0
2018-09-12T07:33:54Z,Ugzjhr50w6Ae0OM5bX94AaABAg,E,"please don’t start commenting about dua lipa, we’re not here to talk about her, them, or what happened. we’re just here to enjoy this masterpiece.",20,0
2018-11-19T08:43:05Z,UgzhPytxwG9P2DRA9e54AaABAg,Galang Luz,"Love you
            -Isabelle😘",1,0
2019-08-30T06:58:39Z,Ugyt3wuwqq8SPurx8ht4AaABAg,wimpy kid,"Ayos talaga music taste ng mga pilipino na nandito, TARA SOUNDTRIP MGA HANGAL!!",0,0
2020-07-25T05:53:45Z,Ugyqm1OY4sPUBUJD-P94AaABAg,Marshceline Salazar,"I love this song, I feel heartbroken 💔",1,1
2019-06-15T23:57:56Z,UgzYysGyTC6SJssNNJh4AaABAg,Sarah Tu,Wow soo sweet song lovely i love it soo much <3 <3 <3,0,0
2018-09-12T04:18:42Z,UgzlaPpvmzpDCa_jop54AaABAg,Breanna Arellano,"I love everything about this song, Lany is the absolute best💙",4,0
2021-03-18T08:22:07Z,Ugxb3xO_Bq0EB6HQYAt4AaABAg,Joanna Lacasa,waaaaaa :)(,0,0
2019-08-11T04:41:48Z,UgzxW7ONLTsLddtmPmt4AaABAg,Chloe Yu,collaboration of LANY and Lauv please!! 😩❤️,1,0
2018-11-16T03:19:38Z,Ugzc08t_rsqjm0xwLoB4AaABAg,Tine Espenido,Tangina mo Dua Lipa 😭😭😭,0,0
2021-02-09T16:14:43Z,UgwnoQktYGfhHG0FoOF4AaABAg,jeongwoo’s ramen,i think this song is meant for kalix (wattpad character),5,1
2018-09-15T06:14:36Z,UgyI2853L7s_rP7FasR4AaABAg,fy y,Chillin always🤘,0,0
2018-11-17T10:50:24Z,Ugy4CKrRZuEzre_bJKJ4AaABAg,Luku Turi,I am happy that I found this song I guess.,0,0
2018-10-28T15:06:43Z,UgzRx5WDvRsPZKkKIRt4AaABAg,EXOL For Life,Thank you so much for this! 💓,0,0
2018-10-16T16:01:45Z,UgwqJdasjzS72WUfTiF4AaABAg,Erielle Pedernal,Here i am  again crying in my bed.,0,0
2018-11-06T12:20:26Z,UgyQ9yifr0lhwS1yzlN4AaABAg,Damn Boi,Lany and Lauv always get what I feel 💓😍😥,0,0
2018-09-30T12:10:42Z,Ugwtpejajdugnvu-vYx4AaABAg,Nars Lagalag,💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼Awesome music!!!,0,0
2018-09-22T13:01:23Z,UgywO0HXKpJU6Ms71ZZ4AaABAg,Black Ragnar,MOVE ON LANY! 😥,0,0
2018-11-14T13:55:46Z,UgxOYG9Q9jkadj3SfZV4AaABAg,Willmae Delos Santos,Wow✨❤️,0,0
2020-03-20T13:54:30Z,UgxZ8xphLMSIPlVU_S94AaABAg,Đøı,Wtf! I miss this vibe. I'm here again coz I heard this song going home. And deym. How time fast fly. The other time I'm here I'm grieving with that unfortunate relationship now I'm back healed and Happy! Hopefully you guys find your happiness praying for it. And let's pray also this pandemic of Ncov end very soon. Deemmnn miss this song and other song who helped me out get through my struggle moments hihi,3,0
2018-10-11T23:44:47Z,Ugzqni4OiW9_5CWo0Al4AaABAg,Kaila Samantha Tinio,kudos to this band!,0,0
2020-09-27T01:45:46Z,UgxVcKCKJYa6fLZfZ0Z4AaABAg,jennie's wife,LANY AND THE 1975 COLLAB PLEASEEEEEEE,0,0
2018-09-16T02:21:46Z,UgwJyFzOiYuwaILTzEt4AaABAg,Karen Riego,"just one mistake you say youre not inlove no more~~~~

tangina huehue di ako broken pero paul 😭💔",0,0
2019-08-02T05:49:56Z,Ugz0a4i-b6Rgnco-tRh4AaABAg,Nadia Elsa,luv this 🥰,0,0
2018-10-14T03:47:06Z,Ugw-OIXlOkWsuGkrrgJ4AaABAg,iamnotalbert,One of the songs that can make you dance and cry at the same time.,0,0
2018-09-19T11:43:03Z,UgwooGzMXMGIcq92Ol54AaABAg,Dane,Love it,0,0
2018-11-03T15:59:54Z,UgyNzJio8U8BFIy7wxV4AaABAg,Benz Joe Minoza,❤❤,0,0
2018-09-20T05:45:43Z,Ugw5U66YtvNk2tnvqpp4AaABAg,Dlynmae Esquivel,Wahhhh tanginamo dua😭💔,0,0
2019-03-07T09:51:50Z,UgykXzufMapoml52Q3B4AaABAg,Ruby Magdadaro,"such a great song i really love it! thumbs up if you like it too 
:*",0,0
2019-06-19T11:51:39Z,UgwjxuTSCjDb8q1jBVh4AaABAg,Dianna Radcliffe,only just started listining to this but omg i will so marry the main singer,1,0
2018-11-20T22:03:45Z,UgxQ_Ouzl7-q-Hdq8eV4AaABAg,Lanthis Postigo,Lol. My ex told me that she can see her whole life with me. And she left me because of something so so innocent.,0,0
2018-09-22T14:51:04Z,UgzBB4o23i8hFWpk61d4AaABAg,Charlotte Jung,i'm not brokenhearted but i really felt the lyrics daaaaamn,0,0
2018-10-28T22:46:18Z,Ugz-ePtde8bBEtACbG14AaABAg,時3,I Lauv lany 😹❤️,0,0
2019-10-25T07:44:12Z,Ugz6cpiucfs4fMXcNfV4AaABAg,TaylorSwift Lover,mga Pilipinong Broken heart Labas! 💔😅,0,0
2019-07-20T22:36:03Z,UgyaoQNwcoVIRtKZd0h4AaABAg,Kazuma Akagawa,"So true to life songs, so emotional and powerful, hurting but we can get over it . We didnt lose them they lose us",0,0
2021-02-07T19:58:07Z,Ugx55czf8oZTgqG1qIl4AaABAg,Brandon Mohammed,"Jesus has changed my life, He answered my prayers, i had been praying for years so I can get baptized and He answered that prayer when the time was right. Both my parent use to drink alot and plus my dad use to smoke cigarettes and I use to suffer because of that my dad has also fall away from his faith at that time but Jesus sent one of His followers to my dads work and then he use to talk to my dad about His life back together with Jesus to build a relationship with Him and that same year around Christmas a bit after my dad got sick and the follower of Jesus prayed for my dad to get better and he did, but while he was sick he did not smoke or drink and even after that he never drink or smoke again Jesus has freed him from that trap which he was in since he was a teenager. My dad has built his relationship with Jesus and now is free of his past and lives for Jesus. After I got baptized I still was not close enough to Jesus but after a few months the Holy Spirit who is living inside me found a way to make me take my relationship with Jesus and I did. Later on I had my final exams and I barely studied, i told Jesus that He is my priority and it my grades doesnt matter however I had faith in that i would pass because of Jesus and when I got result o saw He did not let me down and I pass all my subjects only because of Him. A time I was praying for a job and the week after in church a opportunity came by. I also applied online for jobs and ask my uncle for help in finding one and one day i kneeled down and prayed and within a few minutes to an hour i got a call from my uncle saying he got me an interview and later that day i got a call from one i applied online. The next week i prayed on my knees again to get the job that i applied online for and aboutb5 in the evening i got a call saying i got that job. Jesus has even given me thing that i didnt praying for because He knows my heart. Everytime i had fallen away (i still do) He always brings me back to Him. He has never failed me and never will. Jesus said if we ask for anything in His Name we will get it.


https://jesusonline.com/lp/j1/you-are-loved-ttn-t/?utm_source=Google&utm_medium=CPC2&utm_campaign=You_Are_Loved_KW&gclid=CjwKCAiAqJn9BRB0EiwAJ1Sztf5Ov9O9f3GGWmFPWqBvBDKyX8X9VaJW8i4-f6cjh20VCPZebdwimBoC1EYQAvD_BwE

https://chat.whatsapp.com/KtLIrfQWKTICxO87MleVQK
Whatsapp Group Bible Group anyone is free to join. All are welcome",0,0
2019-02-06T12:56:01Z,UgxigKPLKD6XcJ1rtvV4AaABAg,Wendell Roque Tutor,break na kame tangina HAHAHAHAHAHAAHAHAHAHAHAHHAA,0,0
2018-09-19T16:31:09Z,UgzJrjgZ-ovPCwUypFh4AaABAg,Arnel Tobias,lovin' paul,0,0
2019-02-21T00:57:28Z,UgxAQhYK7fbtaE6mJhx4AaABAg,Arkin,Troye sivan + Lauv + Lany + The 1975 = 💙💚💛💜💛💚💙,0,0
2019-07-09T10:01:38Z,UgzEobz-psuVYDiPO-B4AaABAg,Patpat Louis,This song made my day,3,0
2018-09-15T01:46:54Z,UgytJOl1z4YhR5Hival4AaABAg,Sandra G.,I am so grateful for this band.,0,0
2018-11-25T04:05:22Z,UgwU7pflxy93o8r4AA14AaABAg,Prakash Perera,Need a music video for this one👌👌👌👌👌👌,0,0
2018-10-07T03:12:59Z,UgxAC6PPCZkSP_SrUCN4AaABAg,Sophie Silvestre,Malibu Nights makes me feel as if Dua Lipa broke up with me too.,0,0
2018-09-12T04:23:08Z,UgyTbryOG7UE3MaF6lR4AaABAg,Rowela Jireh,IM OBSESSED ISSA BOP I LOVE U LANY CANT WAIT TO SEE YOU 😭😭😭😭😭😭,7,0
2020-08-11T06:39:03Z,Ugx4NO4ehjiozLHR8dp4AaABAg,Maricel World,nice music😍,1,1
2019-08-24T13:14:05Z,Ugz7u4eAmBT6HTFJ4GJ4AaABAg,worldwide handsome's wife,"guys help, I get nostalgic about my ex whom I don't love anymore through this song. does it mean I still love him? Or just miss him?",1,3
2020-01-16T06:29:08Z,UgzlpkgIto-MRbj4myB4AaABAg,yogurt savy,Feeling the pain ... #LANY #DUALIPA 💔,0,0
2018-12-15T17:33:50Z,UgxzXEGYmkuP64s5jfF4AaABAg,Shawn Sunga,I can't even finish the song this hits me so hard. It's been 5 days since we broke up and it kills me that I can't do anything. We have so many plans for our future and everything was just so perfect but I didn't expect it to end. Reality,0,0
2020-01-04T09:52:35Z,UgzmpC7-KUzZOf_enoJ4AaABAg,megan leigh granada,Sa mga broken diyan hahahah Cebu Lany please!,0,0
2018-11-06T20:26:11Z,UgwhYK1jHN96scgSlmd4AaABAg,Peggy White,You say you’re not in love no moreeee.,0,0
2020-08-26T07:23:34Z,Ugwizr4i5GJDm-K5IiR4AaABAg,Ederlyn Bote,it is not only dua broke paul's heart💔,0,0
2020-02-14T05:20:05Z,Ugy9_2nsRD2RRuKcXRx4AaABAg,Russeljohn Cupal,❤️,1,0
2018-09-22T04:33:57Z,UgxmixbkS7aCuXb0Lpt4AaABAg,Jamille Nacario,less views than others vid but damn so much support and loves in the comments 😍😍😍,0,0
2020-03-27T16:52:56Z,UgwKDuLLuWbGOrgwhhN4AaABAg,RoRon 09,Jam💔😥,0,0
2019-10-10T10:07:55Z,UgwkuBDbWcPCO89lDth4AaABAg,Chen D.,Sobrang lugmok ako ngayon kasi iniwan ako ng lalaking sobrang minahal ko 😭😢😢,0,0
2021-02-08T03:26:04Z,Ugw1JcuuSjNqqRqIajV4AaABAg,Joshua De Juan,0:25,0,0
2018-10-01T08:48:11Z,Ugzd0bKankOoiPcRcy94AaABAg,Cutie Marga,Pesteng Yawaaaa bakit ba ganito!? 😭😭😭,0,0
2021-03-30T06:05:57Z,UgyMlbXu-cO-YRRt2aZ4AaABAg,Lyza Loraine Abatayo,LANY IS ALWAYS A GOOD IDEA,0,0
2019-04-10T07:07:15Z,UgznNelK9-6sfpSzSed4AaABAg,min ji,0:35,0,0
2018-09-16T09:35:36Z,Ugz1JTdLl0-gZGkjcYd4AaABAg,Banki,LANY is soo on point.,5,0
2019-05-27T11:34:08Z,UgyhnZfJP9c0mHfn98p4AaABAg,Bea xx_21,dama ko every lyrics....😭😭😭,0,0
2019-12-05T02:55:44Z,UgzoAts5RlRMhBxIyqx4AaABAg,Sagad Keith,I could see my whole life with you baby ~,0,0
2019-04-06T13:36:21Z,Ugyre1vbv3PiQrG5SdB4AaABAg,Evelyn Villacorta,LANY + BAZZI = ❤️💛🧡💚💙💜,2,0
2019-03-25T07:37:59Z,UgznSXvXmAxCiRX0B4B4AaABAg,aesthetically _yours,❣❣❣❣❣❣❣,1,0
2018-09-12T04:01:24Z,Ugwyc556rZRh4V5UB0R4AaABAg,Heart Viñas,Love it💗,3,0
2020-06-02T00:07:21Z,UgwCyQBBTrA9mn3OteV4AaABAg,Celestine René,I love thisssss,1,1
2020-07-24T10:36:53Z,UgyqE3qNKesTkdqL8aV4AaABAg,3a's,0:25,0,0
2018-10-06T07:35:30Z,UgyNEfoUVJWEAjoFMs14AaABAg,sandra estebanez perez,So proud of you Paul. Love you forever babe💚✨you are magic and this album is gold you deserve all,15,0
2020-11-08T00:58:52Z,Ugy964mz88ojWSRrRbp4AaABAg,Gautam Pradhan,He nailed it😔,0,0
2018-09-13T11:34:21Z,UgyE8MfdQSAbnus2Uyd4AaABAg,Donnie rl,"""Said you'd be there for me thru everything."" Felt that",6,0
2018-09-16T16:30:56Z,UgyUupRwhtLYqWwlhgB4AaABAg,Meriam Rabanos,Iloveyousobadpaul😍,0,0
2019-08-22T14:50:23Z,UgxPt1IC9HPIWcyIcGF4AaABAg,Ramngaihzuali,💖💖💖💖💖💖💖,0,0
2020-11-09T08:17:01Z,Ugzg9X6SiVZQK2cpPWJ4AaABAg,Renato De Leon,"GUYS I DON'T KNOW IF SOMEONE CAN RELATE, BUT I REMEMBER JOSIAH TRAVIS AND RENIELLA HERE!!!!🥺❤❤❤",0,0
2019-02-10T11:29:08Z,UgxKMqgwmwfv0iC63PF4AaABAg,Shaila Esquillo,FEELS HUHUHUHUHUHUHUHUHUHU,0,0
2018-10-06T06:54:38Z,UgwWgU2eLRppr-pc25J4AaABAg,Indah Sari,💖 from Indonesia 🇮🇩,0,0
2020-09-12T11:33:59Z,UgyquPIiCJyVyMrdFMx4AaABAg,Ahmad Salman,So good,1,0
2018-10-18T08:06:40Z,UgysHwE2gtxc7_7UPQt4AaABAg,Melvin Cloma,LANY made my day,0,0
2019-04-12T09:50:41Z,UgwzXf3yS0jitj9MqBR4AaABAg,Ye Jin Cassandra Angela Molina Bø,"LANY, produces songs that struck me.....damn",1,0
2020-08-26T11:49:19Z,UgwlOpS_KwKyzwLrUT94AaABAg,Francesca Fraginal,Kat HAHAHAHAHAHAHAHA IDC,0,0
2019-07-17T15:17:30Z,UgxkiMpBWlSVoU0sjuh4AaABAg,Lian Rozeth Jumaquio,This so cozy song... perfect for this rainy season. Lying on your bed and thinking your love or crush❤️😍,0,0
2018-09-21T10:45:56Z,Ugw3yBDDXt78IWrEVWp4AaABAg,Amina Boloban,"PLEASE DO EUROPE TOUR
I'LL BUY ALL THE TICKETS",0,0
2018-09-15T06:01:42Z,UgxlVYaraIoOegZM8Md4AaABAg,#drem824 Subscribe and support ty,I feel this made a lot of us cry,0,0
2018-09-12T04:01:46Z,UgwNA0jBv5PmO8u6Usd4AaABAg,Angelina Rios,Love it!!!,3,0
2018-09-16T10:45:29Z,Ugx6UveaFXiiFnLsik54AaABAg,Oblay Obriraay,SAKIT 💔,0,0
2019-04-06T08:56:57Z,UgyeBDusSkEHg8bWWOZ4AaABAg,Shakira Aclan,this is now my favorite song,2,0
2020-12-26T14:03:32Z,UgwmIJfEJacAWzpcy2x4AaABAg,Kean Austria,0:25,0,0
2018-09-20T16:20:44Z,UgyZfjH0pXoVl9JjGO14AaABAg,NURUL’AIN SYAFIQAH,Another good song 💛,0,0
2018-09-12T15:22:30Z,Ugx7yKuU-f8YjfbYnHF4AaABAg,Joselene Marie Paliza,I’m so excited for you to comeback here in the Philippines!!! ❤️🇵🇭 I love you so bad LANY! Your music is so damn good! 🌹🌙❤️,28,0
2019-09-28T06:09:05Z,UgwtXlUFOU6ihdSauu94AaABAg,Jocelyn Clerigo,"ganda ng mensahe ng kantang to 👍
masakit pero totoo 😂",0,0
2018-10-26T09:39:29Z,Ugw3Zo_51tg-Um5YUP14AaABAg,Adysh Baldoz,Sounds from heaven.. Pinoy avid fan here,0,0
2019-04-10T07:07:29Z,Ugwd-4EjV9lNj0PRdFR4AaABAg,min ji,0:34,0,0
2019-08-01T23:25:50Z,UgwYdJM6hsXIURjW9154AaABAg,Barb Tuzon,0:25,0,0
2019-06-14T15:19:00Z,UgwIrN4CayogqH6JUiJ4AaABAg,Alyssa Reyes,lany songs kinda breaks ma heart but its kinda chilling. lany never disappoint us,1,0
2018-10-21T23:02:58Z,UgwL_eV2ZLACRb4BWRJ4AaABAg,Bea Baldoz,😭💙,0,0
2018-11-25T04:02:52Z,UgzRFbXl6d_sxJ46Zix4AaABAg,Prakash Perera,Great music!!!!!!!,0,0
2019-03-17T02:17:22Z,UgwbGimMiCvvpQ7w6sl4AaABAg,น้ําปั่น บ้านดาวเรือง,♡♡,0,0
2018-09-12T04:04:56Z,UgxZPNtrEKogKxn4gB94AaABAg,Isabel Rojo,"Please, come to México 🇲🇽🖤 

Love u 🌙",3,1
2018-12-10T09:14:12Z,UgwPKYA7ndYjXSWRdRp4AaABAg,Clarence Polintan,awesome!,0,0
2018-09-16T17:26:03Z,UgxtLij_5wVjjhpRKL94AaABAg,Isha Pascual,Wag nyo namang sisihin masyado si Dua hahahhahaa 💔💔💔💔💔💔😭😭😭😭😭,0,0
2018-09-25T02:16:21Z,Ugyd4IqA1pHzs_ertFl4AaABAg,Bea Andal,SOBRA NAMAN ‘TO LANY!!!!!!!!,2,0
2018-12-09T03:05:18Z,UgzOFZv04_HrVak9BuR4AaABAg,TALISMAN OF KNIGHTS,Sydney Cruz. Hahahahaah thru ano ulit? Okay na iz me!!! ☺ Thank you dahil iniwan mo ko ☺ NAKAAHON NA KO ☺,0,0
2019-08-27T09:43:24Z,UgznH0KYXMvj9_IO0k14AaABAg,ParkChimChimstolemyheart,"I love this song too much for it to be healthy, and I don't even have a partner, I just love the vibe, the vocals, the beats... A summer night... Jung Hoseok, thank you for introducing me to this song <3 LANY, THANK YOU FOR SINGING!!!!!",2,0
2019-09-26T00:50:20Z,Ugz4bxizYvyefASkYuV4AaABAg,Nicole Marie Pastrana,"LANY, Lauv and 1975 collab 😍",0,0
2019-03-02T05:45:52Z,UgxYgwI4dD4kUtRs3eh4AaABAg,CASTRO R-JAY T.,Nice song LANY👌,0,0
2019-02-06T13:55:07Z,UgyCVeu92W_LskCMU_14AaABAg,CL - THE BADDEST FEMALE,Wowwww 😍,0,0
2018-09-12T06:09:56Z,UgzWn9LfXiQAyy5wteR4AaABAg,Shayne Luna,"""Thought you'd be there thru thick and thin""

Dang straight to the core 🎯💔",3,0
2020-04-26T07:14:00Z,Ugy1whUZ5XzvqPeAKuh4AaABAg,thea tiyaa,💕💕,0,0
2018-09-17T04:03:16Z,UgwyxHGHHJkD_-_UybZ4AaABAg,JuanGab Morales,more songs i luv it,0,0
2018-11-03T04:02:14Z,UgzsSkzGR81Eqz1Ne6p4AaABAg,Leira,💖,0,0
2020-11-14T17:22:37Z,UgyT3pjt4dJcDKc4mnZ4AaABAg,Deyii Jeon,1:18,0,0
2018-09-18T10:24:10Z,Ugzl1b5Vt4m7YqmjDpd4AaABAg,Arianne Clarisse Dela Cruz,💖,0,0
2018-09-19T21:28:09Z,Ugxi-o86cMyHHs7R9OF4AaABAg,Airahlyn Braga,💕💕💕,0,0
2020-05-16T17:42:45Z,UgxtCX-bW15IXC0H5Ll4AaABAg,Abby Elizabeth,This song is like The 1975 and Charlie Puth had a baby,3,1
2018-09-22T22:20:23Z,UgwK7ReCN0xK4cwP50R4AaABAg,wolf on a journey,🌹❤,0,0
2020-11-03T16:51:32Z,UgwB7ZEXOIAv8-Dg7SR4AaABAg,이루다,너무 좋아 사랑한다 레이니💜,0,0
2021-01-23T14:17:51Z,UgweJuQrGXa1Q76lJvt4AaABAg,Ana Rojas,Anyone else feel like this song sums it up so incredibly perfectly? Like.. it’s scary.,1,0
2018-09-30T11:09:08Z,UgyAfLZSRdEPMphNLEx4AaABAg,Ananya Maheshwari,OBSESSED!!!!!!!!!!,0,0
2019-04-30T12:44:35Z,UgxJHA3A0PA5wI3sNzp4AaABAg,Angelica Liguid,This is one of my favorite songs. ❣ thank you LANY.,6,0
2019-11-02T02:26:28Z,UgzoxKx8jzAoCv5J4dl4AaABAg,Ping Hisona,❤️💞,0,0
2018-10-22T04:57:30Z,UgwrEkSp5ka-o2HN2QZ4AaABAg,dainelle laquindanum,Feeling ko lahat ng kanta ng LANY na recent para Kay Dua 😢,0,0
2018-09-15T17:20:58Z,Ugwfph2DormoVuBf4dx4AaABAg,juul bakker,I srsly cried listening to this,0,0
2020-10-16T09:53:35Z,UgzFC6cqHTc-7ClE3SB4AaABAg,Kim Cachero,never gets old aaahhhhhh,0,0
2018-10-10T00:48:22Z,Ugxv4IN7cROccppetvV4AaABAg,Colcol,I gotta fuckinh save up for their tour bc gotttdamn this songs are beautiful.,0,0
2021-05-25T03:39:13Z,UgzbBefMZud8UZRiSv14AaABAg,Ky Llanza,ex ko pa nag pakilala ng LANY sakin :)) it hits different listening to this again 💔,0,0
2021-04-05T01:55:15Z,UgxZvvBuS3PO3TQECyZ4AaABAg,Al-aziz Pacalna,😢 crying all night,0,0
2018-09-15T09:25:41Z,UgxBItixDDSdqQfpPpV4AaABAg,Beáta Dostálková,"💘 LANY, Hurts and 1975 ...  💘",0,0
2021-01-03T09:40:01Z,Ugxt_0b2d6m0gAEaCHZ4AaABAg,Alma Rubion,💗,0,0
2021-01-03T09:39:57Z,UgwFRL_FO9ZriLl9Rzh4AaABAg,Alma Rubion,💗,0,0
2019-10-30T16:27:21Z,UgwIYKgty_GTOr8zeSF4AaABAg,Erica Ortiza,<3,0,0
2021-03-12T10:45:31Z,UgzjuZKrvnjhTsZtxtl4AaABAg,Kianne Faith Tagana,This song made me Lany fan😳,0,0
2019-03-26T07:45:23Z,Ugw6qQQp_H1r46-7wEF4AaABAg,janelle dabu,😍😍😍😍😍😍,1,0
